date_index,product_index,store_index,date,day_of_week,temperature,product,product_type,product_category,store,sales,product_at_store
126,8,2,2019-05-07,1,16.249019607843138,Swimsuit 2,Swimsuit,Water,Outskirts,17.0,Swimsuit 2 (Outskirts)
126,9,0,2019-05-07,1,16.249019607843138,Swimsuit 3,Swimsuit,Water,Flagship,66.0,Swimsuit 3 (Flagship)
126,9,1,2019-05-07,1,16.249019607843138,Swimsuit 3,Swimsuit,Water,Suburbs,34.0,Swimsuit 3 (Suburbs)
126,9,2,2019-05-07,1,16.249019607843138,Swimsuit 3,Swimsuit,Water,Outskirts,18.0,Swimsuit 3 (Outskirts)
127,0,0,2019-05-08,2,16.307843137254903,Skis 1,Skis,Snow,Flagship,41.0,Skis 1 (Flagship)
127,0,1,2019-05-08,2,16.307843137254903,Skis 1,Skis,Snow,Suburbs,20.0,Skis 1 (Suburbs)
127,0,2,2019-05-08,2,16.307843137254903,Skis 1,Skis,Snow,Outskirts,10.0,Skis 1 (Outskirts)
127,1,0,2019-05-08,2,16.307843137254903,Skis 2,Skis,Snow,Flagship,42.0,Skis 2 (Flagship)
127,1,1,2019-05-08,2,16.307843137254903,Skis 2,Skis,Snow,Suburbs,20.0,Skis 2 (Suburbs)
127,1,2,2019-05-08,2,16.307843137254903,Skis 2,Skis,Snow,Outskirts,8.0,Skis 2 (Outskirts)
127,2,0,2019-05-08,2,16.307843137254903,Skates 1,Skates,Snow,Flagship,49.0,Skates 1 (Flagship)
127,2,1,2019-05-08,2,16.307843137254903,Skates 1,Skates,Snow,Suburbs,23.0,Skates 1 (Suburbs)
127,2,2,2019-05-08,2,16.307843137254903,Skates 1,Skates,Snow,Outskirts,14.0,Skates 1 (Outskirts)
127,3,0,2019-05-08,2,16.307843137254903,Skates 2,Skates,Snow,Flagship,45.0,Skates 2 (Flagship)
127,3,1,2019-05-08,2,16.307843137254903,Skates 2,Skates,Snow,Suburbs,24.0,Skates 2 (Suburbs)
127,3,2,2019-05-08,2,16.307843137254903,Skates 2,Skates,Snow,Outskirts,11.0,Skates 2 (Outskirts)
127,4,0,2019-05-08,2,16.307843137254903,Snowboots 1,Snowboots,Snow,Flagship,50.0,Snowboots 1 (Flagship)
127,4,1,2019-05-08,2,16.307843137254903,Snowboots 1,Snowboots,Snow,Suburbs,27.0,Snowboots 1 (Suburbs)
127,4,2,2019-05-08,2,16.307843137254903,Snowboots 1,Snowboots,Snow,Outskirts,13.0,Snowboots 1 (Outskirts)
127,5,0,2019-05-08,2,16.307843137254903,Boat 1,Boat,Water,Flagship,22.0,Boat 1 (Flagship)
127,5,1,2019-05-08,2,16.307843137254903,Boat 1,Boat,Water,Suburbs,11.0,Boat 1 (Suburbs)
127,5,2,2019-05-08,2,16.307843137254903,Boat 1,Boat,Water,Outskirts,7.0,Boat 1 (Outskirts)
127,6,0,2019-05-08,2,16.307843137254903,Boat 2,Boat,Water,Flagship,21.0,Boat 2 (Flagship)
127,6,1,2019-05-08,2,16.307843137254903,Boat 2,Boat,Water,Suburbs,11.0,Boat 2 (Suburbs)
127,6,2,2019-05-08,2,16.307843137254903,Boat 2,Boat,Water,Outskirts,7.0,Boat 2 (Outskirts)
127,7,0,2019-05-08,2,16.307843137254903,Swimsuit 1,Swimsuit,Water,Flagship,62.0,Swimsuit 1 (Flagship)
127,7,1,2019-05-08,2,16.307843137254903,Swimsuit 1,Swimsuit,Water,Suburbs,30.0,Swimsuit 1 (Suburbs)
127,7,2,2019-05-08,2,16.307843137254903,Swimsuit 1,Swimsuit,Water,Outskirts,13.0,Swimsuit 1 (Outskirts)
127,8,0,2019-05-08,2,16.307843137254903,Swimsuit 2,Swimsuit,Water,Flagship,62.0,Swimsuit 2 (Flagship)
127,8,1,2019-05-08,2,16.307843137254903,Swimsuit 2,Swimsuit,Water,Suburbs,31.0,Swimsuit 2 (Suburbs)
127,8,2,2019-05-08,2,16.307843137254903,Swimsuit 2,Swimsuit,Water,Outskirts,16.0,Swimsuit 2 (Outskirts)
127,9,0,2019-05-08,2,16.307843137254903,Swimsuit 3,Swimsuit,Water,Flagship,66.0,Swimsuit 3 (Flagship)
127,9,1,2019-05-08,2,16.307843137254903,Swimsuit 3,Swimsuit,Water,Suburbs,34.0,Swimsuit 3 (Suburbs)
127,9,2,2019-05-08,2,16.307843137254903,Swimsuit 3,Swimsuit,Water,Outskirts,15.0,Swimsuit 3 (Outskirts)
128,0,0,2019-05-09,3,16.350980392156863,Skis 1,Skis,Snow,Flagship,46.0,Skis 1 (Flagship)
128,0,1,2019-05-09,3,16.350980392156863,Skis 1,Skis,Snow,Suburbs,23.0,Skis 1 (Suburbs)
128,0,2,2019-05-09,3,16.350980392156863,Skis 1,Skis,Snow,Outskirts,12.0,Skis 1 (Outskirts)
128,1,0,2019-05-09,3,16.350980392156863,Skis 2,Skis,Snow,Flagship,45.0,Skis 2 (Flagship)
128,1,1,2019-05-09,3,16.350980392156863,Skis 2,Skis,Snow,Suburbs,22.0,Skis 2 (Suburbs)
128,1,2,2019-05-09,3,16.350980392156863,Skis 2,Skis,Snow,Outskirts,12.0,Skis 2 (Outskirts)
128,2,0,2019-05-09,3,16.350980392156863,Skates 1,Skates,Snow,Flagship,49.0,Skates 1 (Flagship)
128,2,1,2019-05-09,3,16.350980392156863,Skates 1,Skates,Snow,Suburbs,26.0,Skates 1 (Suburbs)
128,2,2,2019-05-09,3,16.350980392156863,Skates 1,Skates,Snow,Outskirts,12.0,Skates 1 (Outskirts)
128,3,0,2019-05-09,3,16.350980392156863,Skates 2,Skates,Snow,Flagship,51.0,Skates 2 (Flagship)
128,3,1,2019-05-09,3,16.350980392156863,Skates 2,Skates,Snow,Suburbs,25.0,Skates 2 (Suburbs)
128,3,2,2019-05-09,3,16.350980392156863,Skates 2,Skates,Snow,Outskirts,14.0,Skates 2 (Outskirts)
128,4,0,2019-05-09,3,16.350980392156863,Snowboots 1,Snowboots,Snow,Flagship,56.0,Snowboots 1 (Flagship)
128,4,1,2019-05-09,3,16.350980392156863,Snowboots 1,Snowboots,Snow,Suburbs,27.0,Snowboots 1 (Suburbs)
128,4,2,2019-05-09,3,16.350980392156863,Snowboots 1,Snowboots,Snow,Outskirts,13.0,Snowboots 1 (Outskirts)
128,5,0,2019-05-09,3,16.350980392156863,Boat 1,Boat,Water,Flagship,25.0,Boat 1 (Flagship)
128,5,1,2019-05-09,3,16.350980392156863,Boat 1,Boat,Water,Suburbs,13.0,Boat 1 (Suburbs)
128,5,2,2019-05-09,3,16.350980392156863,Boat 1,Boat,Water,Outskirts,7.0,Boat 1 (Outskirts)
128,6,0,2019-05-09,3,16.350980392156863,Boat 2,Boat,Water,Flagship,25.0,Boat 2 (Flagship)
128,6,1,2019-05-09,3,16.350980392156863,Boat 2,Boat,Water,Suburbs,14.0,Boat 2 (Suburbs)
128,6,2,2019-05-09,3,16.350980392156863,Boat 2,Boat,Water,Outskirts,8.0,Boat 2 (Outskirts)
128,7,0,2019-05-09,3,16.350980392156863,Swimsuit 1,Swimsuit,Water,Flagship,69.0,Swimsuit 1 (Flagship)
128,7,1,2019-05-09,3,16.350980392156863,Swimsuit 1,Swimsuit,Water,Suburbs,36.0,Swimsuit 1 (Suburbs)
128,7,2,2019-05-09,3,16.350980392156863,Swimsuit 1,Swimsuit,Water,Outskirts,17.0,Swimsuit 1 (Outskirts)
128,8,0,2019-05-09,3,16.350980392156863,Swimsuit 2,Swimsuit,Water,Flagship,71.0,Swimsuit 2 (Flagship)
128,8,1,2019-05-09,3,16.350980392156863,Swimsuit 2,Swimsuit,Water,Suburbs,36.0,Swimsuit 2 (Suburbs)
128,8,2,2019-05-09,3,16.350980392156863,Swimsuit 2,Swimsuit,Water,Outskirts,18.0,Swimsuit 2 (Outskirts)
128,9,0,2019-05-09,3,16.350980392156863,Swimsuit 3,Swimsuit,Water,Flagship,74.0,Swimsuit 3 (Flagship)
128,9,1,2019-05-09,3,16.350980392156863,Swimsuit 3,Swimsuit,Water,Suburbs,36.0,Swimsuit 3 (Suburbs)
128,9,2,2019-05-09,3,16.350980392156863,Swimsuit 3,Swimsuit,Water,Outskirts,18.0,Swimsuit 3 (Outskirts)
129,0,0,2019-05-10,4,16.36470588235294,Skis 1,Skis,Snow,Flagship,50.0,Skis 1 (Flagship)
129,0,1,2019-05-10,4,16.36470588235294,Skis 1,Skis,Snow,Suburbs,24.0,Skis 1 (Suburbs)
129,0,2,2019-05-10,4,16.36470588235294,Skis 1,Skis,Snow,Outskirts,12.0,Skis 1 (Outskirts)
129,1,0,2019-05-10,4,16.36470588235294,Skis 2,Skis,Snow,Flagship,49.0,Skis 2 (Flagship)
129,1,1,2019-05-10,4,16.36470588235294,Skis 2,Skis,Snow,Suburbs,27.0,Skis 2 (Suburbs)
129,1,2,2019-05-10,4,16.36470588235294,Skis 2,Skis,Snow,Outskirts,11.0,Skis 2 (Outskirts)
129,2,0,2019-05-10,4,16.36470588235294,Skates 1,Skates,Snow,Flagship,56.0,Skates 1 (Flagship)
129,2,1,2019-05-10,4,16.36470588235294,Skates 1,Skates,Snow,Suburbs,28.0,Skates 1 (Suburbs)
129,2,2,2019-05-10,4,16.36470588235294,Skates 1,Skates,Snow,Outskirts,15.0,Skates 1 (Outskirts)
129,3,0,2019-05-10,4,16.36470588235294,Skates 2,Skates,Snow,Flagship,55.0,Skates 2 (Flagship)
129,3,1,2019-05-10,4,16.36470588235294,Skates 2,Skates,Snow,Suburbs,28.0,Skates 2 (Suburbs)
129,3,2,2019-05-10,4,16.36470588235294,Skates 2,Skates,Snow,Outskirts,13.0,Skates 2 (Outskirts)
129,4,0,2019-05-10,4,16.36470588235294,Snowboots 1,Snowboots,Snow,Flagship,62.0,Snowboots 1 (Flagship)
129,4,1,2019-05-10,4,16.36470588235294,Snowboots 1,Snowboots,Snow,Suburbs,31.0,Snowboots 1 (Suburbs)
129,4,2,2019-05-10,4,16.36470588235294,Snowboots 1,Snowboots,Snow,Outskirts,16.0,Snowboots 1 (Outskirts)
129,5,0,2019-05-10,4,16.36470588235294,Boat 1,Boat,Water,Flagship,26.0,Boat 1 (Flagship)
129,5,1,2019-05-10,4,16.36470588235294,Boat 1,Boat,Water,Suburbs,12.0,Boat 1 (Suburbs)
129,5,2,2019-05-10,4,16.36470588235294,Boat 1,Boat,Water,Outskirts,5.0,Boat 1 (Outskirts)
129,6,0,2019-05-10,4,16.36470588235294,Boat 2,Boat,Water,Flagship,28.0,Boat 2 (Flagship)
129,6,1,2019-05-10,4,16.36470588235294,Boat 2,Boat,Water,Suburbs,14.0,Boat 2 (Suburbs)
129,6,2,2019-05-10,4,16.36470588235294,Boat 2,Boat,Water,Outskirts,8.0,Boat 2 (Outskirts)
129,7,0,2019-05-10,4,16.36470588235294,Swimsuit 1,Swimsuit,Water,Flagship,72.0,Swimsuit 1 (Flagship)
129,7,1,2019-05-10,4,16.36470588235294,Swimsuit 1,Swimsuit,Water,Suburbs,37.0,Swimsuit 1 (Suburbs)
129,7,2,2019-05-10,4,16.36470588235294,Swimsuit 1,Swimsuit,Water,Outskirts,19.0,Swimsuit 1 (Outskirts)
129,8,0,2019-05-10,4,16.36470588235294,Swimsuit 2,Swimsuit,Water,Flagship,75.0,Swimsuit 2 (Flagship)
129,8,1,2019-05-10,4,16.36470588235294,Swimsuit 2,Swimsuit,Water,Suburbs,40.0,Swimsuit 2 (Suburbs)
129,8,2,2019-05-10,4,16.36470588235294,Swimsuit 2,Swimsuit,Water,Outskirts,19.0,Swimsuit 2 (Outskirts)
129,9,0,2019-05-10,4,16.36470588235294,Swimsuit 3,Swimsuit,Water,Flagship,80.0,Swimsuit 3 (Flagship)
129,9,1,2019-05-10,4,16.36470588235294,Swimsuit 3,Swimsuit,Water,Suburbs,40.0,Swimsuit 3 (Suburbs)
129,9,2,2019-05-10,4,16.36470588235294,Swimsuit 3,Swimsuit,Water,Outskirts,21.0,Swimsuit 3 (Outskirts)
130,0,0,2019-05-11,5,16.376470588235296,Skis 1,Skis,Snow,Flagship,59.0,Skis 1 (Flagship)
130,0,1,2019-05-11,5,16.376470588235296,Skis 1,Skis,Snow,Suburbs,31.0,Skis 1 (Suburbs)
130,0,2,2019-05-11,5,16.376470588235296,Skis 1,Skis,Snow,Outskirts,15.0,Skis 1 (Outskirts)
130,1,0,2019-05-11,5,16.376470588235296,Skis 2,Skis,Snow,Flagship,58.0,Skis 2 (Flagship)
130,1,1,2019-05-11,5,16.376470588235296,Skis 2,Skis,Snow,Suburbs,28.0,Skis 2 (Suburbs)
130,1,2,2019-05-11,5,16.376470588235296,Skis 2,Skis,Snow,Outskirts,15.0,Skis 2 (Outskirts)
130,2,0,2019-05-11,5,16.376470588235296,Skates 1,Skates,Snow,Flagship,64.0,Skates 1 (Flagship)
130,2,1,2019-05-11,5,16.376470588235296,Skates 1,Skates,Snow,Suburbs,32.0,Skates 1 (Suburbs)
130,2,2,2019-05-11,5,16.376470588235296,Skates 1,Skates,Snow,Outskirts,17.0,Skates 1 (Outskirts)
130,3,0,2019-05-11,5,16.376470588235296,Skates 2,Skates,Snow,Flagship,64.0,Skates 2 (Flagship)
130,3,1,2019-05-11,5,16.376470588235296,Skates 2,Skates,Snow,Suburbs,31.0,Skates 2 (Suburbs)
130,3,2,2019-05-11,5,16.376470588235296,Skates 2,Skates,Snow,Outskirts,15.0,Skates 2 (Outskirts)
130,4,0,2019-05-11,5,16.376470588235296,Snowboots 1,Snowboots,Snow,Flagship,71.0,Snowboots 1 (Flagship)
130,4,1,2019-05-11,5,16.376470588235296,Snowboots 1,Snowboots,Snow,Suburbs,35.0,Snowboots 1 (Suburbs)
130,4,2,2019-05-11,5,16.376470588235296,Snowboots 1,Snowboots,Snow,Outskirts,18.0,Snowboots 1 (Outskirts)
130,5,0,2019-05-11,5,16.376470588235296,Boat 1,Boat,Water,Flagship,28.0,Boat 1 (Flagship)
130,5,1,2019-05-11,5,16.376470588235296,Boat 1,Boat,Water,Suburbs,14.0,Boat 1 (Suburbs)
130,5,2,2019-05-11,5,16.376470588235296,Boat 1,Boat,Water,Outskirts,9.0,Boat 1 (Outskirts)
130,6,0,2019-05-11,5,16.376470588235296,Boat 2,Boat,Water,Flagship,34.0,Boat 2 (Flagship)
130,6,1,2019-05-11,5,16.376470588235296,Boat 2,Boat,Water,Suburbs,16.0,Boat 2 (Suburbs)
130,6,2,2019-05-11,5,16.376470588235296,Boat 2,Boat,Water,Outskirts,8.0,Boat 2 (Outskirts)
130,7,0,2019-05-11,5,16.376470588235296,Swimsuit 1,Swimsuit,Water,Flagship,86.0,Swimsuit 1 (Flagship)
130,7,1,2019-05-11,5,16.376470588235296,Swimsuit 1,Swimsuit,Water,Suburbs,44.0,Swimsuit 1 (Suburbs)
130,7,2,2019-05-11,5,16.376470588235296,Swimsuit 1,Swimsuit,Water,Outskirts,21.0,Swimsuit 1 (Outskirts)
130,8,0,2019-05-11,5,16.376470588235296,Swimsuit 2,Swimsuit,Water,Flagship,88.0,Swimsuit 2 (Flagship)
130,8,1,2019-05-11,5,16.376470588235296,Swimsuit 2,Swimsuit,Water,Suburbs,46.0,Swimsuit 2 (Suburbs)
130,8,2,2019-05-11,5,16.376470588235296,Swimsuit 2,Swimsuit,Water,Outskirts,22.0,Swimsuit 2 (Outskirts)
130,9,0,2019-05-11,5,16.376470588235296,Swimsuit 3,Swimsuit,Water,Flagship,92.0,Swimsuit 3 (Flagship)
130,9,1,2019-05-11,5,16.376470588235296,Swimsuit 3,Swimsuit,Water,Suburbs,46.0,Swimsuit 3 (Suburbs)
130,9,2,2019-05-11,5,16.376470588235296,Swimsuit 3,Swimsuit,Water,Outskirts,23.0,Swimsuit 3 (Outskirts)
131,0,0,2019-05-12,6,16.407843137254904,Skis 1,Skis,Snow,Flagship,55.0,Skis 1 (Flagship)
131,0,1,2019-05-12,6,16.407843137254904,Skis 1,Skis,Snow,Suburbs,29.0,Skis 1 (Suburbs)
131,0,2,2019-05-12,6,16.407843137254904,Skis 1,Skis,Snow,Outskirts,13.0,Skis 1 (Outskirts)
131,1,0,2019-05-12,6,16.407843137254904,Skis 2,Skis,Snow,Flagship,54.0,Skis 2 (Flagship)
131,1,1,2019-05-12,6,16.407843137254904,Skis 2,Skis,Snow,Suburbs,27.0,Skis 2 (Suburbs)
131,1,2,2019-05-12,6,16.407843137254904,Skis 2,Skis,Snow,Outskirts,14.0,Skis 2 (Outskirts)
131,2,0,2019-05-12,6,16.407843137254904,Skates 1,Skates,Snow,Flagship,60.0,Skates 1 (Flagship)
131,2,1,2019-05-12,6,16.407843137254904,Skates 1,Skates,Snow,Suburbs,30.0,Skates 1 (Suburbs)
131,2,2,2019-05-12,6,16.407843137254904,Skates 1,Skates,Snow,Outskirts,16.0,Skates 1 (Outskirts)
131,3,0,2019-05-12,6,16.407843137254904,Skates 2,Skates,Snow,Flagship,60.0,Skates 2 (Flagship)
131,3,1,2019-05-12,6,16.407843137254904,Skates 2,Skates,Snow,Suburbs,30.0,Skates 2 (Suburbs)
131,3,2,2019-05-12,6,16.407843137254904,Skates 2,Skates,Snow,Outskirts,15.0,Skates 2 (Outskirts)
131,4,0,2019-05-12,6,16.407843137254904,Snowboots 1,Snowboots,Snow,Flagship,67.0,Snowboots 1 (Flagship)
131,4,1,2019-05-12,6,16.407843137254904,Snowboots 1,Snowboots,Snow,Suburbs,32.0,Snowboots 1 (Suburbs)
131,4,2,2019-05-12,6,16.407843137254904,Snowboots 1,Snowboots,Snow,Outskirts,17.0,Snowboots 1 (Outskirts)
131,5,0,2019-05-12,6,16.407843137254904,Boat 1,Boat,Water,Flagship,29.0,Boat 1 (Flagship)
131,5,1,2019-05-12,6,16.407843137254904,Boat 1,Boat,Water,Suburbs,16.0,Boat 1 (Suburbs)
131,5,2,2019-05-12,6,16.407843137254904,Boat 1,Boat,Water,Outskirts,6.0,Boat 1 (Outskirts)
131,6,0,2019-05-12,6,16.407843137254904,Boat 2,Boat,Water,Flagship,32.0,Boat 2 (Flagship)
131,6,1,2019-05-12,6,16.407843137254904,Boat 2,Boat,Water,Suburbs,15.0,Boat 2 (Suburbs)
131,6,2,2019-05-12,6,16.407843137254904,Boat 2,Boat,Water,Outskirts,9.0,Boat 2 (Outskirts)
131,7,0,2019-05-12,6,16.407843137254904,Swimsuit 1,Swimsuit,Water,Flagship,80.0,Swimsuit 1 (Flagship)
131,7,1,2019-05-12,6,16.407843137254904,Swimsuit 1,Swimsuit,Water,Suburbs,39.0,Swimsuit 1 (Suburbs)
131,7,2,2019-05-12,6,16.407843137254904,Swimsuit 1,Swimsuit,Water,Outskirts,19.0,Swimsuit 1 (Outskirts)
131,8,0,2019-05-12,6,16.407843137254904,Swimsuit 2,Swimsuit,Water,Flagship,83.0,Swimsuit 2 (Flagship)
131,8,1,2019-05-12,6,16.407843137254904,Swimsuit 2,Swimsuit,Water,Suburbs,42.0,Swimsuit 2 (Suburbs)
131,8,2,2019-05-12,6,16.407843137254904,Swimsuit 2,Swimsuit,Water,Outskirts,21.0,Swimsuit 2 (Outskirts)
131,9,0,2019-05-12,6,16.407843137254904,Swimsuit 3,Swimsuit,Water,Flagship,86.0,Swimsuit 3 (Flagship)
131,9,1,2019-05-12,6,16.407843137254904,Swimsuit 3,Swimsuit,Water,Suburbs,44.0,Swimsuit 3 (Suburbs)
131,9,2,2019-05-12,6,16.407843137254904,Swimsuit 3,Swimsuit,Water,Outskirts,22.0,Swimsuit 3 (Outskirts)
132,0,0,2019-05-13,0,16.46666666666667,Skis 1,Skis,Snow,Flagship,43.0,Skis 1 (Flagship)
132,0,1,2019-05-13,0,16.46666666666667,Skis 1,Skis,Snow,Suburbs,20.0,Skis 1 (Suburbs)
132,0,2,2019-05-13,0,16.46666666666667,Skis 1,Skis,Snow,Outskirts,9.0,Skis 1 (Outskirts)
132,1,0,2019-05-13,0,16.46666666666667,Skis 2,Skis,Snow,Flagship,41.0,Skis 2 (Flagship)
132,1,1,2019-05-13,0,16.46666666666667,Skis 2,Skis,Snow,Suburbs,20.0,Skis 2 (Suburbs)
132,1,2,2019-05-13,0,16.46666666666667,Skis 2,Skis,Snow,Outskirts,11.0,Skis 2 (Outskirts)
132,2,0,2019-05-13,0,16.46666666666667,Skates 1,Skates,Snow,Flagship,47.0,Skates 1 (Flagship)
132,2,1,2019-05-13,0,16.46666666666667,Skates 1,Skates,Snow,Suburbs,23.0,Skates 1 (Suburbs)
132,2,2,2019-05-13,0,16.46666666666667,Skates 1,Skates,Snow,Outskirts,11.0,Skates 1 (Outskirts)
132,3,0,2019-05-13,0,16.46666666666667,Skates 2,Skates,Snow,Flagship,48.0,Skates 2 (Flagship)
132,3,1,2019-05-13,0,16.46666666666667,Skates 2,Skates,Snow,Suburbs,25.0,Skates 2 (Suburbs)
132,3,2,2019-05-13,0,16.46666666666667,Skates 2,Skates,Snow,Outskirts,12.0,Skates 2 (Outskirts)
132,4,0,2019-05-13,0,16.46666666666667,Snowboots 1,Snowboots,Snow,Flagship,50.0,Snowboots 1 (Flagship)
132,4,1,2019-05-13,0,16.46666666666667,Snowboots 1,Snowboots,Snow,Suburbs,25.0,Snowboots 1 (Suburbs)
132,4,2,2019-05-13,0,16.46666666666667,Snowboots 1,Snowboots,Snow,Outskirts,12.0,Snowboots 1 (Outskirts)
132,5,0,2019-05-13,0,16.46666666666667,Boat 1,Boat,Water,Flagship,23.0,Boat 1 (Flagship)
132,5,1,2019-05-13,0,16.46666666666667,Boat 1,Boat,Water,Suburbs,11.0,Boat 1 (Suburbs)
132,5,2,2019-05-13,0,16.46666666666667,Boat 1,Boat,Water,Outskirts,6.0,Boat 1 (Outskirts)
132,6,0,2019-05-13,0,16.46666666666667,Boat 2,Boat,Water,Flagship,24.0,Boat 2 (Flagship)
132,6,1,2019-05-13,0,16.46666666666667,Boat 2,Boat,Water,Suburbs,11.0,Boat 2 (Suburbs)
132,6,2,2019-05-13,0,16.46666666666667,Boat 2,Boat,Water,Outskirts,7.0,Boat 2 (Outskirts)
132,7,0,2019-05-13,0,16.46666666666667,Swimsuit 1,Swimsuit,Water,Flagship,62.0,Swimsuit 1 (Flagship)
132,7,1,2019-05-13,0,16.46666666666667,Swimsuit 1,Swimsuit,Water,Suburbs,33.0,Swimsuit 1 (Suburbs)
132,7,2,2019-05-13,0,16.46666666666667,Swimsuit 1,Swimsuit,Water,Outskirts,15.0,Swimsuit 1 (Outskirts)
132,8,0,2019-05-13,0,16.46666666666667,Swimsuit 2,Swimsuit,Water,Flagship,63.0,Swimsuit 2 (Flagship)
132,8,1,2019-05-13,0,16.46666666666667,Swimsuit 2,Swimsuit,Water,Suburbs,30.0,Swimsuit 2 (Suburbs)
132,8,2,2019-05-13,0,16.46666666666667,Swimsuit 2,Swimsuit,Water,Outskirts,16.0,Swimsuit 2 (Outskirts)
132,9,0,2019-05-13,0,16.46666666666667,Swimsuit 3,Swimsuit,Water,Flagship,68.0,Swimsuit 3 (Flagship)
132,9,1,2019-05-13,0,16.46666666666667,Swimsuit 3,Swimsuit,Water,Suburbs,34.0,Swimsuit 3 (Suburbs)
132,9,2,2019-05-13,0,16.46666666666667,Swimsuit 3,Swimsuit,Water,Outskirts,18.0,Swimsuit 3 (Outskirts)
133,0,0,2019-05-14,1,16.537254901960782,Skis 1,Skis,Snow,Flagship,42.0,Skis 1 (Flagship)
133,0,1,2019-05-14,1,16.537254901960782,Skis 1,Skis,Snow,Suburbs,20.0,Skis 1 (Suburbs)
133,0,2,2019-05-14,1,16.537254901960782,Skis 1,Skis,Snow,Outskirts,9.0,Skis 1 (Outskirts)
133,1,0,2019-05-14,1,16.537254901960782,Skis 2,Skis,Snow,Flagship,42.0,Skis 2 (Flagship)
133,1,1,2019-05-14,1,16.537254901960782,Skis 2,Skis,Snow,Suburbs,23.0,Skis 2 (Suburbs)
133,1,2,2019-05-14,1,16.537254901960782,Skis 2,Skis,Snow,Outskirts,10.0,Skis 2 (Outskirts)
133,2,0,2019-05-14,1,16.537254901960782,Skates 1,Skates,Snow,Flagship,46.0,Skates 1 (Flagship)
133,2,1,2019-05-14,1,16.537254901960782,Skates 1,Skates,Snow,Suburbs,24.0,Skates 1 (Suburbs)
133,2,2,2019-05-14,1,16.537254901960782,Skates 1,Skates,Snow,Outskirts,12.0,Skates 1 (Outskirts)
133,3,0,2019-05-14,1,16.537254901960782,Skates 2,Skates,Snow,Flagship,47.0,Skates 2 (Flagship)
133,3,1,2019-05-14,1,16.537254901960782,Skates 2,Skates,Snow,Suburbs,23.0,Skates 2 (Suburbs)
133,3,2,2019-05-14,1,16.537254901960782,Skates 2,Skates,Snow,Outskirts,12.0,Skates 2 (Outskirts)
133,4,0,2019-05-14,1,16.537254901960782,Snowboots 1,Snowboots,Snow,Flagship,52.0,Snowboots 1 (Flagship)
133,4,1,2019-05-14,1,16.537254901960782,Snowboots 1,Snowboots,Snow,Suburbs,25.0,Snowboots 1 (Suburbs)
133,4,2,2019-05-14,1,16.537254901960782,Snowboots 1,Snowboots,Snow,Outskirts,13.0,Snowboots 1 (Outskirts)
133,5,0,2019-05-14,1,16.537254901960782,Boat 1,Boat,Water,Flagship,21.0,Boat 1 (Flagship)
133,5,1,2019-05-14,1,16.537254901960782,Boat 1,Boat,Water,Suburbs,12.0,Boat 1 (Suburbs)
133,5,2,2019-05-14,1,16.537254901960782,Boat 1,Boat,Water,Outskirts,6.0,Boat 1 (Outskirts)
133,6,0,2019-05-14,1,16.537254901960782,Boat 2,Boat,Water,Flagship,22.0,Boat 2 (Flagship)
133,6,1,2019-05-14,1,16.537254901960782,Boat 2,Boat,Water,Suburbs,14.0,Boat 2 (Suburbs)
133,6,2,2019-05-14,1,16.537254901960782,Boat 2,Boat,Water,Outskirts,6.0,Boat 2 (Outskirts)
133,7,0,2019-05-14,1,16.537254901960782,Swimsuit 1,Swimsuit,Water,Flagship,61.0,Swimsuit 1 (Flagship)
133,7,1,2019-05-14,1,16.537254901960782,Swimsuit 1,Swimsuit,Water,Suburbs,30.0,Swimsuit 1 (Suburbs)
133,7,2,2019-05-14,1,16.537254901960782,Swimsuit 1,Swimsuit,Water,Outskirts,18.0,Swimsuit 1 (Outskirts)
133,8,0,2019-05-14,1,16.537254901960782,Swimsuit 2,Swimsuit,Water,Flagship,64.0,Swimsuit 2 (Flagship)
133,8,1,2019-05-14,1,16.537254901960782,Swimsuit 2,Swimsuit,Water,Suburbs,32.0,Swimsuit 2 (Suburbs)
133,8,2,2019-05-14,1,16.537254901960782,Swimsuit 2,Swimsuit,Water,Outskirts,16.0,Swimsuit 2 (Outskirts)
133,9,0,2019-05-14,1,16.537254901960782,Swimsuit 3,Swimsuit,Water,Flagship,67.0,Swimsuit 3 (Flagship)
133,9,1,2019-05-14,1,16.537254901960782,Swimsuit 3,Swimsuit,Water,Suburbs,33.0,Swimsuit 3 (Suburbs)
133,9,2,2019-05-14,1,16.537254901960782,Swimsuit 3,Swimsuit,Water,Outskirts,15.0,Swimsuit 3 (Outskirts)
134,0,0,2019-05-15,2,16.63921568627451,Skis 1,Skis,Snow,Flagship,42.0,Skis 1 (Flagship)
134,0,1,2019-05-15,2,16.63921568627451,Skis 1,Skis,Snow,Suburbs,22.0,Skis 1 (Suburbs)
134,0,2,2019-05-15,2,16.63921568627451,Skis 1,Skis,Snow,Outskirts,10.0,Skis 1 (Outskirts)
134,1,0,2019-05-15,2,16.63921568627451,Skis 2,Skis,Snow,Flagship,42.0,Skis 2 (Flagship)
134,1,1,2019-05-15,2,16.63921568627451,Skis 2,Skis,Snow,Suburbs,22.0,Skis 2 (Suburbs)
134,1,2,2019-05-15,2,16.63921568627451,Skis 2,Skis,Snow,Outskirts,11.0,Skis 2 (Outskirts)
134,2,0,2019-05-15,2,16.63921568627451,Skates 1,Skates,Snow,Flagship,45.0,Skates 1 (Flagship)
