date_index,product_index,store_index,date,day_of_week,temperature,product,product_type,product_category,store,sales
198,5,0,2019-07-18,3,19.390196078431366,Boat 1,Boat,Water,Flagship,25.0
198,5,1,2019-07-18,3,19.390196078431366,Boat 1,Boat,Water,Suburbs,12.0
198,5,2,2019-07-18,3,19.390196078431366,Boat 1,Boat,Water,Outskirts,5.0
198,6,0,2019-07-18,3,19.390196078431366,Boat 2,Boat,Water,Flagship,26.0
198,6,1,2019-07-18,3,19.390196078431366,Boat 2,Boat,Water,Suburbs,12.0
198,6,2,2019-07-18,3,19.390196078431366,Boat 2,Boat,Water,Outskirts,5.0
198,7,0,2019-07-18,3,19.390196078431366,Swimsuit 1,Swimsuit,Water,Flagship,82.0
198,7,1,2019-07-18,3,19.390196078431366,Swimsuit 1,Swimsuit,Water,Suburbs,42.0
198,7,2,2019-07-18,3,19.390196078431366,Swimsuit 1,Swimsuit,Water,Outskirts,20.0
198,8,0,2019-07-18,3,19.390196078431366,Swimsuit 2,Swimsuit,Water,Flagship,85.0
198,8,1,2019-07-18,3,19.390196078431366,Swimsuit 2,Swimsuit,Water,Suburbs,41.0
198,8,2,2019-07-18,3,19.390196078431366,Swimsuit 2,Swimsuit,Water,Outskirts,20.0
198,9,0,2019-07-18,3,19.390196078431366,Swimsuit 3,Swimsuit,Water,Flagship,88.0
198,9,1,2019-07-18,3,19.390196078431366,Swimsuit 3,Swimsuit,Water,Suburbs,45.0
198,9,2,2019-07-18,3,19.390196078431366,Swimsuit 3,Swimsuit,Water,Outskirts,20.0
199,0,0,2019-07-19,4,19.378431372549013,Skis 1,Skis,Snow,Flagship,47.0
199,0,1,2019-07-19,4,19.378431372549013,Skis 1,Skis,Snow,Suburbs,25.0
199,0,2,2019-07-19,4,19.378431372549013,Skis 1,Skis,Snow,Outskirts,10.0
199,1,0,2019-07-19,4,19.378431372549013,Skis 2,Skis,Snow,Flagship,49.0
199,1,1,2019-07-19,4,19.378431372549013,Skis 2,Skis,Snow,Suburbs,25.0
199,1,2,2019-07-19,4,19.378431372549013,Skis 2,Skis,Snow,Outskirts,12.0
199,2,0,2019-07-19,4,19.378431372549013,Skates 1,Skates,Snow,Flagship,54.0
199,2,1,2019-07-19,4,19.378431372549013,Skates 1,Skates,Snow,Suburbs,26.0
199,2,2,2019-07-19,4,19.378431372549013,Skates 1,Skates,Snow,Outskirts,13.0
199,3,0,2019-07-19,4,19.378431372549013,Skates 2,Skates,Snow,Flagship,57.0
199,3,1,2019-07-19,4,19.378431372549013,Skates 2,Skates,Snow,Suburbs,28.0
199,3,2,2019-07-19,4,19.378431372549013,Skates 2,Skates,Snow,Outskirts,13.0
199,4,0,2019-07-19,4,19.378431372549013,Snowboots 1,Snowboots,Snow,Flagship,61.0
199,4,1,2019-07-19,4,19.378431372549013,Snowboots 1,Snowboots,Snow,Suburbs,30.0
199,4,2,2019-07-19,4,19.378431372549013,Snowboots 1,Snowboots,Snow,Outskirts,14.0
199,5,0,2019-07-19,4,19.378431372549013,Boat 1,Boat,Water,Flagship,27.0
199,5,1,2019-07-19,4,19.378431372549013,Boat 1,Boat,Water,Suburbs,16.0
199,5,2,2019-07-19,4,19.378431372549013,Boat 1,Boat,Water,Outskirts,9.0
199,6,0,2019-07-19,4,19.378431372549013,Boat 2,Boat,Water,Flagship,28.0
199,6,1,2019-07-19,4,19.378431372549013,Boat 2,Boat,Water,Suburbs,14.0
199,6,2,2019-07-19,4,19.378431372549013,Boat 2,Boat,Water,Outskirts,6.0
199,7,0,2019-07-19,4,19.378431372549013,Swimsuit 1,Swimsuit,Water,Flagship,91.0
199,7,1,2019-07-19,4,19.378431372549013,Swimsuit 1,Swimsuit,Water,Suburbs,44.0
199,7,2,2019-07-19,4,19.378431372549013,Swimsuit 1,Swimsuit,Water,Outskirts,21.0
199,8,0,2019-07-19,4,19.378431372549013,Swimsuit 2,Swimsuit,Water,Flagship,94.0
199,8,1,2019-07-19,4,19.378431372549013,Swimsuit 2,Swimsuit,Water,Suburbs,47.0
199,8,2,2019-07-19,4,19.378431372549013,Swimsuit 2,Swimsuit,Water,Outskirts,24.0
199,9,0,2019-07-19,4,19.378431372549013,Swimsuit 3,Swimsuit,Water,Flagship,98.0
199,9,1,2019-07-19,4,19.378431372549013,Swimsuit 3,Swimsuit,Water,Suburbs,47.0
199,9,2,2019-07-19,4,19.378431372549013,Swimsuit 3,Swimsuit,Water,Outskirts,26.0
200,0,0,2019-07-20,5,19.38431372549019,Skis 1,Skis,Snow,Flagship,57.0
200,0,1,2019-07-20,5,19.38431372549019,Skis 1,Skis,Snow,Suburbs,28.0
200,0,2,2019-07-20,5,19.38431372549019,Skis 1,Skis,Snow,Outskirts,14.0
200,1,0,2019-07-20,5,19.38431372549019,Skis 2,Skis,Snow,Flagship,57.0
200,1,1,2019-07-20,5,19.38431372549019,Skis 2,Skis,Snow,Suburbs,27.0
200,1,2,2019-07-20,5,19.38431372549019,Skis 2,Skis,Snow,Outskirts,14.0
200,2,0,2019-07-20,5,19.38431372549019,Skates 1,Skates,Snow,Flagship,65.0
200,2,1,2019-07-20,5,19.38431372549019,Skates 1,Skates,Snow,Suburbs,32.0
200,2,2,2019-07-20,5,19.38431372549019,Skates 1,Skates,Snow,Outskirts,15.0
200,3,0,2019-07-20,5,19.38431372549019,Skates 2,Skates,Snow,Flagship,65.0
200,3,1,2019-07-20,5,19.38431372549019,Skates 2,Skates,Snow,Suburbs,34.0
200,3,2,2019-07-20,5,19.38431372549019,Skates 2,Skates,Snow,Outskirts,16.0
200,4,0,2019-07-20,5,19.38431372549019,Snowboots 1,Snowboots,Snow,Flagship,72.0
200,4,1,2019-07-20,5,19.38431372549019,Snowboots 1,Snowboots,Snow,Suburbs,35.0
200,4,2,2019-07-20,5,19.38431372549019,Snowboots 1,Snowboots,Snow,Outskirts,19.0
200,5,0,2019-07-20,5,19.38431372549019,Boat 1,Boat,Water,Flagship,31.0
200,5,1,2019-07-20,5,19.38431372549019,Boat 1,Boat,Water,Suburbs,18.0
200,5,2,2019-07-20,5,19.38431372549019,Boat 1,Boat,Water,Outskirts,8.0
200,6,0,2019-07-20,5,19.38431372549019,Boat 2,Boat,Water,Flagship,34.0
200,6,1,2019-07-20,5,19.38431372549019,Boat 2,Boat,Water,Suburbs,17.0
200,6,2,2019-07-20,5,19.38431372549019,Boat 2,Boat,Water,Outskirts,8.0
200,7,0,2019-07-20,5,19.38431372549019,Swimsuit 1,Swimsuit,Water,Flagship,105.0
200,7,1,2019-07-20,5,19.38431372549019,Swimsuit 1,Swimsuit,Water,Suburbs,52.0
200,7,2,2019-07-20,5,19.38431372549019,Swimsuit 1,Swimsuit,Water,Outskirts,26.0
200,8,0,2019-07-20,5,19.38431372549019,Swimsuit 2,Swimsuit,Water,Flagship,108.0
200,8,1,2019-07-20,5,19.38431372549019,Swimsuit 2,Swimsuit,Water,Suburbs,54.0
200,8,2,2019-07-20,5,19.38431372549019,Swimsuit 2,Swimsuit,Water,Outskirts,27.0
200,9,0,2019-07-20,5,19.38431372549019,Swimsuit 3,Swimsuit,Water,Flagship,114.0
200,9,1,2019-07-20,5,19.38431372549019,Swimsuit 3,Swimsuit,Water,Suburbs,56.0
200,9,2,2019-07-20,5,19.38431372549019,Swimsuit 3,Swimsuit,Water,Outskirts,28.0
201,0,0,2019-07-21,6,19.349019607843132,Skis 1,Skis,Snow,Flagship,53.0
201,0,1,2019-07-21,6,19.349019607843132,Skis 1,Skis,Snow,Suburbs,27.0
201,0,2,2019-07-21,6,19.349019607843132,Skis 1,Skis,Snow,Outskirts,15.0
201,1,0,2019-07-21,6,19.349019607843132,Skis 2,Skis,Snow,Flagship,52.0
201,1,1,2019-07-21,6,19.349019607843132,Skis 2,Skis,Snow,Suburbs,26.0
201,1,2,2019-07-21,6,19.349019607843132,Skis 2,Skis,Snow,Outskirts,13.0
201,2,0,2019-07-21,6,19.349019607843132,Skates 1,Skates,Snow,Flagship,61.0
201,2,1,2019-07-21,6,19.349019607843132,Skates 1,Skates,Snow,Suburbs,30.0
201,2,2,2019-07-21,6,19.349019607843132,Skates 1,Skates,Snow,Outskirts,14.0
201,3,0,2019-07-21,6,19.349019607843132,Skates 2,Skates,Snow,Flagship,59.0
201,3,1,2019-07-21,6,19.349019607843132,Skates 2,Skates,Snow,Suburbs,30.0
201,3,2,2019-07-21,6,19.349019607843132,Skates 2,Skates,Snow,Outskirts,14.0
201,4,0,2019-07-21,6,19.349019607843132,Snowboots 1,Snowboots,Snow,Flagship,67.0
201,4,1,2019-07-21,6,19.349019607843132,Snowboots 1,Snowboots,Snow,Suburbs,33.0
201,4,2,2019-07-21,6,19.349019607843132,Snowboots 1,Snowboots,Snow,Outskirts,15.0
201,5,0,2019-07-21,6,19.349019607843132,Boat 1,Boat,Water,Flagship,29.0
201,5,1,2019-07-21,6,19.349019607843132,Boat 1,Boat,Water,Suburbs,14.0
201,5,2,2019-07-21,6,19.349019607843132,Boat 1,Boat,Water,Outskirts,8.0
201,6,0,2019-07-21,6,19.349019607843132,Boat 2,Boat,Water,Flagship,30.0
201,6,1,2019-07-21,6,19.349019607843132,Boat 2,Boat,Water,Suburbs,15.0
201,6,2,2019-07-21,6,19.349019607843132,Boat 2,Boat,Water,Outskirts,9.0
201,7,0,2019-07-21,6,19.349019607843132,Swimsuit 1,Swimsuit,Water,Flagship,99.0
201,7,1,2019-07-21,6,19.349019607843132,Swimsuit 1,Swimsuit,Water,Suburbs,49.0
201,7,2,2019-07-21,6,19.349019607843132,Swimsuit 1,Swimsuit,Water,Outskirts,25.0
201,8,0,2019-07-21,6,19.349019607843132,Swimsuit 2,Swimsuit,Water,Flagship,101.0
201,8,1,2019-07-21,6,19.349019607843132,Swimsuit 2,Swimsuit,Water,Suburbs,51.0
201,8,2,2019-07-21,6,19.349019607843132,Swimsuit 2,Swimsuit,Water,Outskirts,24.0
201,9,0,2019-07-21,6,19.349019607843132,Swimsuit 3,Swimsuit,Water,Flagship,105.0
201,9,1,2019-07-21,6,19.349019607843132,Swimsuit 3,Swimsuit,Water,Suburbs,52.0
201,9,2,2019-07-21,6,19.349019607843132,Swimsuit 3,Swimsuit,Water,Outskirts,26.0
202,0,0,2019-07-22,0,19.270588235294113,Skis 1,Skis,Snow,Flagship,41.0
202,0,1,2019-07-22,0,19.270588235294113,Skis 1,Skis,Snow,Suburbs,20.0
202,0,2,2019-07-22,0,19.270588235294113,Skis 1,Skis,Snow,Outskirts,11.0
202,1,0,2019-07-22,0,19.270588235294113,Skis 2,Skis,Snow,Flagship,42.0
202,1,1,2019-07-22,0,19.270588235294113,Skis 2,Skis,Snow,Suburbs,21.0
202,1,2,2019-07-22,0,19.270588235294113,Skis 2,Skis,Snow,Outskirts,10.0
202,2,0,2019-07-22,0,19.270588235294113,Skates 1,Skates,Snow,Flagship,45.0
202,2,1,2019-07-22,0,19.270588235294113,Skates 1,Skates,Snow,Suburbs,22.0
202,2,2,2019-07-22,0,19.270588235294113,Skates 1,Skates,Snow,Outskirts,11.0
202,3,0,2019-07-22,0,19.270588235294113,Skates 2,Skates,Snow,Flagship,46.0
202,3,1,2019-07-22,0,19.270588235294113,Skates 2,Skates,Snow,Suburbs,24.0
202,3,2,2019-07-22,0,19.270588235294113,Skates 2,Skates,Snow,Outskirts,11.0
202,4,0,2019-07-22,0,19.270588235294113,Snowboots 1,Snowboots,Snow,Flagship,51.0
202,4,1,2019-07-22,0,19.270588235294113,Snowboots 1,Snowboots,Snow,Suburbs,25.0
202,4,2,2019-07-22,0,19.270588235294113,Snowboots 1,Snowboots,Snow,Outskirts,12.0
202,5,0,2019-07-22,0,19.270588235294113,Boat 1,Boat,Water,Flagship,22.0
202,5,1,2019-07-22,0,19.270588235294113,Boat 1,Boat,Water,Suburbs,12.0
202,5,2,2019-07-22,0,19.270588235294113,Boat 1,Boat,Water,Outskirts,6.0
202,6,0,2019-07-22,0,19.270588235294113,Boat 2,Boat,Water,Flagship,24.0
202,6,1,2019-07-22,0,19.270588235294113,Boat 2,Boat,Water,Suburbs,11.0
202,6,2,2019-07-22,0,19.270588235294113,Boat 2,Boat,Water,Outskirts,6.0
202,7,0,2019-07-22,0,19.270588235294113,Swimsuit 1,Swimsuit,Water,Flagship,75.0
202,7,1,2019-07-22,0,19.270588235294113,Swimsuit 1,Swimsuit,Water,Suburbs,38.0
202,7,2,2019-07-22,0,19.270588235294113,Swimsuit 1,Swimsuit,Water,Outskirts,19.0
202,8,0,2019-07-22,0,19.270588235294113,Swimsuit 2,Swimsuit,Water,Flagship,77.0
202,8,1,2019-07-22,0,19.270588235294113,Swimsuit 2,Swimsuit,Water,Suburbs,39.0
202,8,2,2019-07-22,0,19.270588235294113,Swimsuit 2,Swimsuit,Water,Outskirts,18.0
202,9,0,2019-07-22,0,19.270588235294113,Swimsuit 3,Swimsuit,Water,Flagship,80.0
202,9,1,2019-07-22,0,19.270588235294113,Swimsuit 3,Swimsuit,Water,Suburbs,40.0
202,9,2,2019-07-22,0,19.270588235294113,Swimsuit 3,Swimsuit,Water,Outskirts,23.0
203,0,0,2019-07-23,1,19.188235294117643,Skis 1,Skis,Snow,Flagship,41.0
203,0,1,2019-07-23,1,19.188235294117643,Skis 1,Skis,Snow,Suburbs,21.0
203,0,2,2019-07-23,1,19.188235294117643,Skis 1,Skis,Snow,Outskirts,10.0
203,1,0,2019-07-23,1,19.188235294117643,Skis 2,Skis,Snow,Flagship,40.0
203,1,1,2019-07-23,1,19.188235294117643,Skis 2,Skis,Snow,Suburbs,22.0
203,1,2,2019-07-23,1,19.188235294117643,Skis 2,Skis,Snow,Outskirts,12.0
203,2,0,2019-07-23,1,19.188235294117643,Skates 1,Skates,Snow,Flagship,46.0
203,2,1,2019-07-23,1,19.188235294117643,Skates 1,Skates,Snow,Suburbs,22.0
203,2,2,2019-07-23,1,19.188235294117643,Skates 1,Skates,Snow,Outskirts,11.0
203,3,0,2019-07-23,1,19.188235294117643,Skates 2,Skates,Snow,Flagship,46.0
203,3,1,2019-07-23,1,19.188235294117643,Skates 2,Skates,Snow,Suburbs,24.0
203,3,2,2019-07-23,1,19.188235294117643,Skates 2,Skates,Snow,Outskirts,11.0
203,4,0,2019-07-23,1,19.188235294117643,Snowboots 1,Snowboots,Snow,Flagship,50.0
203,4,1,2019-07-23,1,19.188235294117643,Snowboots 1,Snowboots,Snow,Suburbs,26.0
203,4,2,2019-07-23,1,19.188235294117643,Snowboots 1,Snowboots,Snow,Outskirts,13.0
203,5,0,2019-07-23,1,19.188235294117643,Boat 1,Boat,Water,Flagship,22.0
203,5,1,2019-07-23,1,19.188235294117643,Boat 1,Boat,Water,Suburbs,12.0
203,5,2,2019-07-23,1,19.188235294117643,Boat 1,Boat,Water,Outskirts,7.0
203,6,0,2019-07-23,1,19.188235294117643,Boat 2,Boat,Water,Flagship,21.0
203,6,1,2019-07-23,1,19.188235294117643,Boat 2,Boat,Water,Suburbs,11.0
203,6,2,2019-07-23,1,19.188235294117643,Boat 2,Boat,Water,Outskirts,7.0
203,7,0,2019-07-23,1,19.188235294117643,Swimsuit 1,Swimsuit,Water,Flagship,73.0
203,7,1,2019-07-23,1,19.188235294117643,Swimsuit 1,Swimsuit,Water,Suburbs,38.0
203,7,2,2019-07-23,1,19.188235294117643,Swimsuit 1,Swimsuit,Water,Outskirts,19.0
203,8,0,2019-07-23,1,19.188235294117643,Swimsuit 2,Swimsuit,Water,Flagship,77.0
203,8,1,2019-07-23,1,19.188235294117643,Swimsuit 2,Swimsuit,Water,Suburbs,39.0
203,8,2,2019-07-23,1,19.188235294117643,Swimsuit 2,Swimsuit,Water,Outskirts,20.0
203,9,0,2019-07-23,1,19.188235294117643,Swimsuit 3,Swimsuit,Water,Flagship,79.0
203,9,1,2019-07-23,1,19.188235294117643,Swimsuit 3,Swimsuit,Water,Suburbs,41.0
203,9,2,2019-07-23,1,19.188235294117643,Swimsuit 3,Swimsuit,Water,Outskirts,20.0
204,0,0,2019-07-24,2,19.123529411764704,Skis 1,Skis,Snow,Flagship,41.0
204,0,1,2019-07-24,2,19.123529411764704,Skis 1,Skis,Snow,Suburbs,20.0
204,0,2,2019-07-24,2,19.123529411764704,Skis 1,Skis,Snow,Outskirts,10.0
204,1,0,2019-07-24,2,19.123529411764704,Skis 2,Skis,Snow,Flagship,40.0
204,1,1,2019-07-24,2,19.123529411764704,Skis 2,Skis,Snow,Suburbs,19.0
204,1,2,2019-07-24,2,19.123529411764704,Skis 2,Skis,Snow,Outskirts,10.0
204,2,0,2019-07-24,2,19.123529411764704,Skates 1,Skates,Snow,Flagship,47.0
204,2,1,2019-07-24,2,19.123529411764704,Skates 1,Skates,Snow,Suburbs,23.0
204,2,2,2019-07-24,2,19.123529411764704,Skates 1,Skates,Snow,Outskirts,10.0
204,3,0,2019-07-24,2,19.123529411764704,Skates 2,Skates,Snow,Flagship,45.0
204,3,1,2019-07-24,2,19.123529411764704,Skates 2,Skates,Snow,Suburbs,23.0
204,3,2,2019-07-24,2,19.123529411764704,Skates 2,Skates,Snow,Outskirts,10.0
204,4,0,2019-07-24,2,19.123529411764704,Snowboots 1,Snowboots,Snow,Flagship,52.0
204,4,1,2019-07-24,2,19.123529411764704,Snowboots 1,Snowboots,Snow,Suburbs,23.0
204,4,2,2019-07-24,2,19.123529411764704,Snowboots 1,Snowboots,Snow,Outskirts,11.0
204,5,0,2019-07-24,2,19.123529411764704,Boat 1,Boat,Water,Flagship,22.0
204,5,1,2019-07-24,2,19.123529411764704,Boat 1,Boat,Water,Suburbs,11.0
204,5,2,2019-07-24,2,19.123529411764704,Boat 1,Boat,Water,Outskirts,6.0
204,6,0,2019-07-24,2,19.123529411764704,Boat 2,Boat,Water,Flagship,22.0
204,6,1,2019-07-24,2,19.123529411764704,Boat 2,Boat,Water,Suburbs,13.0
204,6,2,2019-07-24,2,19.123529411764704,Boat 2,Boat,Water,Outskirts,6.0
204,7,0,2019-07-24,2,19.123529411764704,Swimsuit 1,Swimsuit,Water,Flagship,74.0
204,7,1,2019-07-24,2,19.123529411764704,Swimsuit 1,Swimsuit,Water,Suburbs,37.0
204,7,2,2019-07-24,2,19.123529411764704,Swimsuit 1,Swimsuit,Water,Outskirts,16.0
204,8,0,2019-07-24,2,19.123529411764704,Swimsuit 2,Swimsuit,Water,Flagship,75.0
204,8,1,2019-07-24,2,19.123529411764704,Swimsuit 2,Swimsuit,Water,Suburbs,38.0
204,8,2,2019-07-24,2,19.123529411764704,Swimsuit 2,Swimsuit,Water,Outskirts,19.0
204,9,0,2019-07-24,2,19.123529411764704,Swimsuit 3,Swimsuit,Water,Flagship,78.0
204,9,1,2019-07-24,2,19.123529411764704,Swimsuit 3,Swimsuit,Water,Suburbs,39.0
204,9,2,2019-07-24,2,19.123529411764704,Swimsuit 3,Swimsuit,Water,Outskirts,19.0
205,0,0,2019-07-25,3,19.070588235294117,Skis 1,Skis,Snow,Flagship,45.0
205,0,1,2019-07-25,3,19.070588235294117,Skis 1,Skis,Snow,Suburbs,24.0
205,0,2,2019-07-25,3,19.070588235294117,Skis 1,Skis,Snow,Outskirts,11.0
205,1,0,2019-07-25,3,19.070588235294117,Skis 2,Skis,Snow,Flagship,45.0
205,1,1,2019-07-25,3,19.070588235294117,Skis 2,Skis,Snow,Suburbs,22.0
205,1,2,2019-07-25,3,19.070588235294117,Skis 2,Skis,Snow,Outskirts,10.0
205,2,0,2019-07-25,3,19.070588235294117,Skates 1,Skates,Snow,Flagship,52.0
205,2,1,2019-07-25,3,19.070588235294117,Skates 1,Skates,Snow,Suburbs,26.0
205,2,2,2019-07-25,3,19.070588235294117,Skates 1,Skates,Snow,Outskirts,13.0
205,3,0,2019-07-25,3,19.070588235294117,Skates 2,Skates,Snow,Flagship,50.0
205,3,1,2019-07-25,3,19.070588235294117,Skates 2,Skates,Snow,Suburbs,25.0
205,3,2,2019-07-25,3,19.070588235294117,Skates 2,Skates,Snow,Outskirts,12.0
205,4,0,2019-07-25,3,19.070588235294117,Snowboots 1,Snowboots,Snow,Flagship,55.0
205,4,1,2019-07-25,3,19.070588235294117,Snowboots 1,Snowboots,Snow,Suburbs,26.0
205,4,2,2019-07-25,3,19.070588235294117,Snowboots 1,Snowboots,Snow,Outskirts,15.0
205,5,0,2019-07-25,3,19.070588235294117,Boat 1,Boat,Water,Flagship,25.0
205,5,1,2019-07-25,3,19.070588235294117,Boat 1,Boat,Water,Suburbs,13.0
205,5,2,2019-07-25,3,19.070588235294117,Boat 1,Boat,Water,Outskirts,4.0
205,6,0,2019-07-25,3,19.070588235294117,Boat 2,Boat,Water,Flagship,26.0
205,6,1,2019-07-25,3,19.070588235294117,Boat 2,Boat,Water,Suburbs,14.0
205,6,2,2019-07-25,3,19.070588235294117,Boat 2,Boat,Water,Outskirts,6.0
205,7,0,2019-07-25,3,19.070588235294117,Swimsuit 1,Swimsuit,Water,Flagship,80.0
205,7,1,2019-07-25,3,19.070588235294117,Swimsuit 1,Swimsuit,Water,Suburbs,40.0
205,7,2,2019-07-25,3,19.070588235294117,Swimsuit 1,Swimsuit,Water,Outskirts,20.0
205,8,0,2019-07-25,3,19.070588235294117,Swimsuit 2,Swimsuit,Water,Flagship,84.0
205,8,1,2019-07-25,3,19.070588235294117,Swimsuit 2,Swimsuit,Water,Suburbs,42.0
205,8,2,2019-07-25,3,19.070588235294117,Swimsuit 2,Swimsuit,Water,Outskirts,22.0
205,9,0,2019-07-25,3,19.070588235294117,Swimsuit 3,Swimsuit,Water,Flagship,88.0
205,9,1,2019-07-25,3,19.070588235294117,Swimsuit 3,Swimsuit,Water,Suburbs,43.0
205,9,2,2019-07-25,3,19.070588235294117,Swimsuit 3,Swimsuit,Water,Outskirts,22.0
206,0,0,2019-07-26,4,18.96470588235294,Skis 1,Skis,Snow,Flagship,48.0
206,0,1,2019-07-26,4,18.96470588235294,Skis 1,Skis,Snow,Suburbs,24.0
206,0,2,2019-07-26,4,18.96470588235294,Skis 1,Skis,Snow,Outskirts,12.0
206,1,0,2019-07-26,4,18.96470588235294,Skis 2,Skis,Snow,Flagship,48.0
206,1,1,2019-07-26,4,18.96470588235294,Skis 2,Skis,Snow,Suburbs,25.0
206,1,2,2019-07-26,4,18.96470588235294,Skis 2,Skis,Snow,Outskirts,13.0
206,2,0,2019-07-26,4,18.96470588235294,Skates 1,Skates,Snow,Flagship,57.0
206,2,1,2019-07-26,4,18.96470588235294,Skates 1,Skates,Snow,Suburbs,28.0
206,2,2,2019-07-26,4,18.96470588235294,Skates 1,Skates,Snow,Outskirts,14.0
206,3,0,2019-07-26,4,18.96470588235294,Skates 2,Skates,Snow,Flagship,55.0
206,3,1,2019-07-26,4,18.96470588235294,Skates 2,Skates,Snow,Suburbs,26.0
206,3,2,2019-07-26,4,18.96470588235294,Skates 2,Skates,Snow,Outskirts,13.0
206,4,0,2019-07-26,4,18.96470588235294,Snowboots 1,Snowboots,Snow,Flagship,62.0
206,4,1,2019-07-26,4,18.96470588235294,Snowboots 1,Snowboots,Snow,Suburbs,32.0
206,4,2,2019-07-26,4,18.96470588235294,Snowboots 1,Snowboots,Snow,Outskirts,16.0
206,5,0,2019-07-26,4,18.96470588235294,Boat 1,Boat,Water,Flagship,25.0
206,5,1,2019-07-26,4,18.96470588235294,Boat 1,Boat,Water,Suburbs,14.0
206,5,2,2019-07-26,4,18.96470588235294,Boat 1,Boat,Water,Outskirts,6.0
206,6,0,2019-07-26,4,18.96470588235294,Boat 2,Boat,Water,Flagship,26.0
206,6,1,2019-07-26,4,18.96470588235294,Boat 2,Boat,Water,Suburbs,14.0
206,6,2,2019-07-26,4,18.96470588235294,Boat 2,Boat,Water,Outskirts,9.0
206,7,0,2019-07-26,4,18.96470588235294,Swimsuit 1,Swimsuit,Water,Flagship,89.0
206,7,1,2019-07-26,4,18.96470588235294,Swimsuit 1,Swimsuit,Water,Suburbs,44.0
206,7,2,2019-07-26,4,18.96470588235294,Swimsuit 1,Swimsuit,Water,Outskirts,22.0
206,8,0,2019-07-26,4,18.96470588235294,Swimsuit 2,Swimsuit,Water,Flagship,90.0
206,8,1,2019-07-26,4,18.96470588235294,Swimsuit 2,Swimsuit,Water,Suburbs,45.0
206,8,2,2019-07-26,4,18.96470588235294,Swimsuit 2,Swimsuit,Water,Outskirts,23.0
206,9,0,2019-07-26,4,18.96470588235294,Swimsuit 3,Swimsuit,Water,Flagship,94.0
206,9,1,2019-07-26,4,18.96470588235294,Swimsuit 3,Swimsuit,Water,Suburbs,47.0
206,9,2,2019-07-26,4,18.96470588235294,Swimsuit 3,Swimsuit,Water,Outskirts,24.0
207,0,0,2019-07-27,5,18.827450980392157,Skis 1,Skis,Snow,Flagship,58.0
207,0,1,2019-07-27,5,18.827450980392157,Skis 1,Skis,Snow,Suburbs,28.0
207,0,2,2019-07-27,5,18.827450980392157,Skis 1,Skis,Snow,Outskirts,14.0
207,1,0,2019-07-27,5,18.827450980392157,Skis 2,Skis,Snow,Flagship,56.0
207,1,1,2019-07-27,5,18.827450980392157,Skis 2,Skis,Snow,Suburbs,29.0
207,1,2,2019-07-27,5,18.827450980392157,Skis 2,Skis,Snow,Outskirts,15.0
207,2,0,2019-07-27,5,18.827450980392157,Skates 1,Skates,Snow,Flagship,65.0
207,2,1,2019-07-27,5,18.827450980392157,Skates 1,Skates,Snow,Suburbs,33.0
207,2,2,2019-07-27,5,18.827450980392157,Skates 1,Skates,Snow,Outskirts,18.0
207,3,0,2019-07-27,5,18.827450980392157,Skates 2,Skates,Snow,Flagship,66.0
207,3,1,2019-07-27,5,18.827450980392157,Skates 2,Skates,Snow,Suburbs,30.0
207,3,2,2019-07-27,5,18.827450980392157,Skates 2,Skates,Snow,Outskirts,17.0
207,4,0,2019-07-27,5,18.827450980392157,Snowboots 1,Snowboots,Snow,Flagship,71.0
207,4,1,2019-07-27,5,18.827450980392157,Snowboots 1,Snowboots,Snow,Suburbs,34.0
207,4,2,2019-07-27,5,18.827450980392157,Snowboots 1,Snowboots,Snow,Outskirts,19.0
207,5,0,2019-07-27,5,18.827450980392157,Boat 1,Boat,Water,Flagship,30.0
207,5,1,2019-07-27,5,18.827450980392157,Boat 1,Boat,Water,Suburbs,16.0
207,5,2,2019-07-27,5,18.827450980392157,Boat 1,Boat,Water,Outskirts,8.0
207,6,0,2019-07-27,5,18.827450980392157,Boat 2,Boat,Water,Flagship,32.0
207,6,1,2019-07-27,5,18.827450980392157,Boat 2,Boat,Water,Suburbs,17.0
207,6,2,2019-07-27,5,18.827450980392157,Boat 2,Boat,Water,Outskirts,8.0
207,7,0,2019-07-27,5,18.827450980392157,Swimsuit 1,Swimsuit,Water,Flagship,100.0
207,7,1,2019-07-27,5,18.827450980392157,Swimsuit 1,Swimsuit,Water,Suburbs,53.0
207,7,2,2019-07-27,5,18.827450980392157,Swimsuit 1,Swimsuit,Water,Outskirts,28.0
207,8,0,2019-07-27,5,18.827450980392157,Swimsuit 2,Swimsuit,Water,Flagship,104.0
207,8,1,2019-07-27,5,18.827450980392157,Swimsuit 2,Swimsuit,Water,Suburbs,54.0
207,8,2,2019-07-27,5,18.827450980392157,Swimsuit 2,Swimsuit,Water,Outskirts,26.0
207,9,0,2019-07-27,5,18.827450980392157,Swimsuit 3,Swimsuit,Water,Flagship,109.0
207,9,1,2019-07-27,5,18.827450980392157,Swimsuit 3,Swimsuit,Water,Suburbs,55.0
207,9,2,2019-07-27,5,18.827450980392157,Swimsuit 3,Swimsuit,Water,Outskirts,27.0
208,0,0,2019-07-28,6,18.719607843137254,Skis 1,Skis,Snow,Flagship,52.0
208,0,1,2019-07-28,6,18.719607843137254,Skis 1,Skis,Snow,Suburbs,27.0
208,0,2,2019-07-28,6,18.719607843137254,Skis 1,Skis,Snow,Outskirts,12.0
